0,1,2,3,target
55,0,45,14,"Arka Shatpushpa/
Mishr eyarka"
58,85,65,41,Sarasvata Churna
11,77,65,41,"Brihanmasha Taila
/Mahamash Taila"
21,12,65,41,Ksharsutra
9,51,65,41,"Sarpagandhaghana
Vati"
57,95,21,41,Mukta Pishti
18,72,60,41,Jatiphaladya Churna
119,105,65,41,Phala Ghrita
117,101,65,41,Jatyadi Taila
37,74,65,41,"Jaharamohara
Bhasma"
93,1,2,41,"Arka Yavani/Arka
Ajvayana"
56,34,65,41,Brahama Rasayana
99,105,65,41,Anutaila
30,15,1,39,Shankha Vati
20,17,65,41,Aravindasava
9,51,65,41,"Sarpagandhaghana
Vati"
68,42,65,41,"Saptavinshati
Guggulu"
106,22,65,41,Pinda Taila
31,15,65,41,Dadimastak Churna
117,101,65,41,Jatyadi Taila
45,82,65,41,Eladi Churna
91,1,9,8,Jirakadyarishta
67,105,65,41,Kapardika Bhasma
99,105,65,41,Anutaila
18,28,65,41,Kutajaghan Vati
49,46,65,41,Bala Taila
66,37,44,10,Lohasava
31,1,18,30,Pippalyadyasava
43,92,61,41,Aragvadharishta
82,65,65,41,Godanti Bhasma
23,10,11,38,Kalyanaka Ghrita
28,91,65,41,Panchatikta Ghrita
13,105,65,41,Kasisadi Taila
50,103,65,41,"Laghumalini Vasanta
Rasa"
37,32,20,18,"Arjunarishta/
Parthadyarishta"
66,37,21,41,Navayasa Lauha
40,13,0,24,Bilvadi Leha
87,93,62,41,Indu kanta Ghrita
20,105,65,41,"Balashvagandhadi
Taila"
89,48,65,41,"Somaraji Taila
/Bakuchi Taila"
7,105,65,41,Avipattikara Churna
98,36,34,41,Muktashukti Bhasma
66,37,19,6,Drakshavaleha
52,53,65,41,"Arogyavardhini
Vati/Rasa"
4,42,47,34,Draksharishta
4,31,65,41,"Lavanabhaskara
Churna/
Bhaskarlavan churna"
41,20,65,41,Vettumaran Gulika
105,99,65,41,"Kshirbala Taila /
Kshirbala Taila
Avarti (Shatapaki)"
107,30,65,41,Prasarini Taila
50,24,65,41,Ashvagandha Churna
18,29,37,41,Kutajavaleha
10,50,49,32,Sarasvatarishta
45,82,38,15,Kanakasava
37,32,20,18,"Arjunarishta/
Parthadyarishta"
89,48,65,41,"Somaraji Taila
/Bakuchi Taila"
63,105,65,41,"Trinapanchamula
Kvatha Churna"
42,90,65,41,Triphala Ghrita
66,79,65,41,"Punarnavadi
Mandura"
8,69,29,41,Triphala Churna
31,1,18,30,Pippalyadyasava
41,35,65,41,"Samshamani Vati
/ Guduchighana Vati"
96,105,65,41,Tiktaka Ghrita
68,42,65,41,"Saptavinshati
Guggulu"
106,22,65,41,Pinda Taila
85,67,27,41,Punarnavasava
34,28,47,41,Apamarga Kshar
4,105,65,41,Chitrakadi Gutika
44,105,65,41,Saindhavadi Taila
73,68,6,41,"Lodhrasava/Rodh
rasava"
45,66,65,41,Pravala Pishti
116,2,65,41,Lahsunadi Vati
14,33,31,41,Drakshasava
45,82,65,41,"Tankana Bhasma/
Saubhagya Bhasma"
52,73,65,41,Gandhak Rasayana
107,5,65,41,"Kottamachukkadi
Taila"
117,101,65,41,Jatyadi Taila
35,42,47,26,"Agastya Haritaki
/ Agastya
Rasayana"
5,4,0,3,"Dhanyapanchaka
Kashaya Churna"
112,93,65,41,"Gandharvahasta
Taila"
75,104,7,19,Shatavariguda
41,20,65,41,Vettumaran Gulika
15,56,65,41,"Varunadi Kvatha
Churna"
66,37,44,10,Lohasava
88,42,25,41,Sitopaladi Churna
37,24,65,41,Prabhakara Vati
89,48,65,41,"Somaraji Taila
/Bakuchi Taila"
45,82,22,22,Vasavaleha
75,104,7,19,Shatavariguda
115,2,65,41,Bilvadi Gutika
27,12,65,41,Sarjarasa Malahara
52,73,65,41,Gandhak Rasayana
88,42,32,36,"Dashmula Katutraya
Kvatha Churna"
85,67,27,41,Punarnavasava
13,105,65,41,Arsho Kuthara Rasa
93,1,2,41,"Arka Yavani/Arka
Ajvayana"
78,105,65,41,Pushyanuga Churna
82,65,65,41,Godanti Bhasma
112,93,65,41,"Gandharvahasta
Taila"
71,22,53,23,Ushirasava
52,53,65,41,"Arogyavardhini
Vati/Rasa"
94,36,65,41,"Shadanga
Kvatha Churna"
102,16,57,20,Vatagajankusha Rasa
42,90,65,41,Triphala Ghrita
42,61,65,41,Mandur Bhasma
12,3,65,41,Trikatu Churna
95,48,24,1,Khadirarishta
26,105,65,41,Shadabindu Taila
22,52,65,41,Brahmi Vati
52,53,65,41,"Arogyavardhini
Vati/Rasa"
99,105,65,41,Anutaila
56,34,65,41,Brahama Rasayana
66,37,19,6,Drakshavaleha
25,99,0,13,Balarishta
30,15,65,41,Panchamrita Parpati
4,2,16,39,Mustakarishta
7,74,65,41,Kamadudha Rasa
34,45,5,41,Kankayan Gutika
117,101,65,41,Jatyadi Taila
2,105,65,41,Shveta Malaham
74,89,0,41,"Saubhagyashunthi
Paka"
41,35,65,41,"Samshamani Vati
/ Guduchighana Vati"
34,29,35,41,"Kshirashatpala
Ghrita"
74,89,0,41,"Saubhagyashunthi
Paka"
13,1,54,37,Abhayarishta
103,24,36,41,Dashamularishta
41,20,65,41,Vettumaran Gulika
117,21,65,41,Jathyadi Ghrita
58,85,65,41,Sarasvata Churna
25,99,0,13,Balarishta
3,64,22,41,"Guduchyadi Kashaya
Churna"
102,16,57,20,Vatagajankusha Rasa
84,39,15,31,"Haridrakhanda
Paka"
15,56,65,41,"Varunadi Kvatha
Churna"
65,11,65,41,"Elanirkuzambu/N
alikeranjana"
59,105,65,41,Erimedadi Taila
3,64,22,41,"Guduchyadi Kashaya
Churna"
29,27,3,1,Kanchanara Guggulu
25,99,0,13,Balarishta
107,58,65,41,Mahanarayan Taila
14,33,31,41,Drakshasava
44,105,65,41,Saindhavadi Taila
13,105,65,41,Arsho Kuthara Rasa
41,88,45,27,"Dashamula Kvatha
Churna"
52,73,65,41,Gandhak Rasayana
13,105,65,41,Kasisadi Taila
43,92,61,41,Aragvadharishta
21,12,65,41,Ksharsutra
5,4,0,3,"Dhanyapanchaka
Kashaya Churna"
6,1,65,41,Shunthi Churna
35,42,47,26,"Agastya Haritaki
/ Agastya
Rasayana"
46,78,65,41,Bhringaraja Tail
55,0,45,14,"Arka Shatpushpa/
Mishr eyarka"
15,54,65,41,"Shveta
Parpati/Kshara
Parpati"
25,99,0,13,Balarishta
45,66,65,41,Pravala Pishti
75,104,7,19,Shatavariguda
36,33,65,41,Akika Pishti
45,66,65,41,Pravala Pishti
74,89,0,41,"Saubhagyashunthi
Paka"
35,42,47,11,Kantakaryavaleha
68,42,65,41,"Saptavinshati
Guggulu"
45,82,40,41,"Chyavanprash
Avaleha"
35,42,47,11,Kantakaryavaleha
73,105,65,41,Chandraprabha Vati
1,7,65,41,Yavakshar
63,105,65,41,"Trinapanchamula
Kvatha Churna"
33,105,65,41,"Trayodashanga
Guggulu"
112,93,65,41,"Gandharvahasta
Taila"
55,2,65,41,Sanjivani Vati
45,82,38,15,Kanakasava
46,78,65,41,Bhringaraja Tail
107,57,65,41,"Laghuvishagarbha
Taila"
45,82,65,41,Lavangadi Vati
50,24,65,41,Ashvagandha Churna
65,11,65,41,"Elanirkuzambu/N
alikeranjana"
73,49,65,41,"Nisha-Amalaki
Churna"
29,27,3,1,Kanchanara Guggulu
22,52,65,41,Brahmi Vati
53,36,59,12,Guduchi Churna
66,37,44,10,Lohasava
7,105,65,41,Avipattikara Churna
6,1,65,41,Shunthi Churna
45,82,65,41,Lavangadi Vati
37,74,65,41,"Jaharamohara
Bhasma"
3,64,22,41,"Guduchyadi Kashaya
Churna"
45,82,22,22,Vasavaleha
48,53,65,41,Vidanga Churna
105,99,65,41,"Kshirbala Taila /
Kshirbala Taila
Avarti (Shatapaki)"
37,69,65,41,Arjuna Churna
4,6,65,41,Shankha Bhasma
41,40,65,41,Sphatika Bhasma
29,27,3,1,Kanchanara Guggulu
73,49,65,41,"Nisha-Amalaki
Churna"
36,33,65,41,Akika Pishti
43,92,61,41,Aragvadharishta
82,65,65,41,Godanti Bhasma
4,42,47,34,Draksharishta
57,95,21,41,Mukta Pishti
45,82,65,41,Lavangadi Vati
3,64,22,41,"Guduchyadi Kashaya
Churna"
66,37,19,6,Drakshavaleha
4,80,65,41,"Hingvashtaka
Churna"
62,105,65,41,Gokshura Churna
94,36,65,41,"Shadanga
Kvatha Churna"
90,76,65,41,Navak Guggulu
14,33,31,41,Drakshasava
115,2,65,41,Bilvadi Gutika
26,105,65,41,Shadabindu Taila
56,34,65,41,Brahama Rasayana
104,87,16,41,"Vatavidhavansan
Rasa"
13,105,65,41,Arsho Kuthara Rasa
6,1,65,41,Shunthi Churna
66,37,44,10,Lohasava
4,31,65,41,"Lavanabhaskara
Churna/
Bhaskarlavan churna"
110,38,65,41,"Sahacharadi Taila/
Brihatsahcharadi
Taila"
33,5,65,41,Rasna Guggulu
85,67,27,41,Punarnavasava
23,10,11,38,Kalyanaka Ghrita
35,42,47,26,"Agastya Haritaki
/ Agastya
Rasayana"
31,1,18,30,Pippalyadyasava
63,105,65,41,"Trinapanchamula
Kvatha Churna"
117,21,65,41,Jathyadi Ghrita
0,105,65,41,Murivenna Tail
24,2,55,0,Arka Pudina
10,50,49,32,Sarasvatarishta
104,87,16,41,"Vatavidhavansan
Rasa"
73,55,26,4,Gokshuradi Guggulu
77,43,65,41,Rajahpravartini Vati
27,12,65,41,Sarjarasa Malahara
105,99,65,41,"Kshirbala Taila /
Kshirbala Taila
Avarti (Shatapaki)"
66,37,19,6,Drakshavaleha
103,24,36,41,Dashamularishta
77,43,65,41,Rajahpravartini Vati
45,82,52,25,Vyaghri Haritaki
6,1,65,41,Shunthi Churna
45,82,65,41,Eladi Churna
14,33,31,41,Drakshasava
77,43,65,41,Rajahpravartini Vati
81,35,65,41,Amritarishta
18,28,65,41,Kutajaghan Vati
79,42,47,40,Yashtimadhu/Madhuyashti/ Yashti Churna
74,89,0,41,"Saubhagyashunthi
Paka"
117,21,65,41,Jathyadi Ghrita
69,42,47,41,Chitraka Haritaki
45,82,65,41,Lavangadi Vati
30,15,1,39,Shankha Vati
79,42,47,40,Yashtimadhu/Madhuyashti/ Yashti Churna
114,86,65,41,Dashanga Lepa
42,61,65,41,Mandur Bhasma
79,42,47,40,Yashtimadhu/Madhuyashti/ Yashti Churna
94,36,65,41,"Shadanga
Kvatha Churna"
9,51,65,41,"Sarpagandhaghana
Vati"
33,5,65,41,Rasna Guggulu
66,37,44,10,Lohasava
87,30,65,41,"Ajamodadi
Churna"
2,105,65,41,Shveta Malaham
110,38,65,41,"Sahacharadi Taila/
Brihatsahcharadi
Taila"
56,34,65,41,Brahama Rasayana
36,33,65,41,Akika Pishti
45,82,56,16,"Kushmandaka
Rasayana"
77,43,65,41,Rajahpravartini Vati
116,2,65,41,Lahsunadi Vati
19,41,65,41,"Apamargkshara
Taila"
16,83,64,41,Ashokarishta
34,45,5,41,Kankayan Gutika
25,99,0,13,Balarishta
21,12,28,9,Triphala Guggulu
56,34,65,41,Brahama Rasayana
94,36,65,41,"Shadanga
Kvatha Churna"
55,0,45,14,"Arka Shatpushpa/
Mishr eyarka"
85,67,27,41,Punarnavasava
78,105,65,41,Pushyanuga Churna
100,68,51,7,"Puga Khanda/
Supari Paka"
29,27,3,1,Kanchanara Guggulu
78,105,65,41,Pushyanuga Churna
45,82,65,41,"Tankana Bhasma/
Saubhagya Bhasma"
99,105,65,41,Anutaila
41,98,65,41,Guduchi Sattva
45,82,52,25,Vyaghri Haritaki
41,40,65,41,Sphatika Bhasma
74,89,0,41,"Saubhagyashunthi
Paka"
42,90,65,41,Triphala Ghrita
21,12,65,41,Ksharsutra
28,91,65,41,Panchatikta Ghrita
85,81,65,41,Bilvadi Churna
39,97,33,29,"Rasnasaptaka
Kashaya Churna"
45,82,14,41,Eladi Gutika
34,28,47,41,Apamarga Kshar
45,82,58,41,Shvasakuthara Rasa
34,45,5,41,Kankayan Gutika
18,29,37,41,Kutajavaleha
112,93,65,41,"Gandharvahasta
Taila"
67,105,65,41,Kapardika Bhasma
45,82,14,41,Eladi Gutika
110,38,65,41,"Sahacharadi Taila/
Brihatsahcharadi
Taila"
76,44,30,21,Kumaryasava
10,84,65,41,Smritisagara Rasa
45,82,14,41,Eladi Gutika
6,1,42,41,Yogaraja Guggulu
75,104,7,19,Shatavariguda
101,26,13,41,Amritadi Guggulu
28,91,65,41,Panchatikta Ghrita
21,12,65,41,Ksharsutra
34,29,35,41,"Kshirashatpala
Ghrita"
21,12,28,9,Triphala Guggulu
79,36,47,41,Pippali Churna
52,73,65,41,Gandhak Rasayana
45,82,21,41,Dhanvantar Gutika
6,98,41,0,Simhanada Guggulu
115,2,65,41,Bilvadi Gutika
24,2,55,0,Arka Pudina
107,30,65,41,Prasarini Taila
12,3,65,41,Trikatu Churna
0,105,65,41,Murivenna Tail
17,14,8,41,Lakshadi Guggulu
3,64,22,41,"Guduchyadi Kashaya
Churna"
45,82,38,15,Kanakasava
41,35,65,41,"Samshamani Vati
/ Guduchighana Vati"
93,1,2,41,"Arka Yavani/Arka
Ajvayana"
71,22,53,23,Ushirasava
114,86,65,41,Dashanga Lepa
101,26,13,41,Amritadi Guggulu
41,15,10,41,"Balachaturbhadra
Churna"
83,19,4,28,"Pathyadi
Kvatha(Shadanga)
Churna"
58,85,65,41,Sarasvata Churna
62,105,65,41,Gokshura Churna
59,105,65,41,Erimedadi Taila
35,42,47,11,Kantakaryavaleha
66,79,65,41,"Punarnavadi
Mandura"
111,94,65,41,Haritaki Churna
64,60,65,41,Nirgundi Taila
87,30,65,41,"Ajamodadi
Churna"
51,105,65,41,"Panchanimba
Churna"
113,105,65,41,Sukumar Ghrita
73,55,26,4,Gokshuradi Guggulu
55,0,45,14,"Arka Shatpushpa/
Mishr eyarka"
118,96,48,41,"Pancha-valkala
Kashaya Churna"
73,55,26,4,Gokshuradi Guggulu
113,105,65,41,Sukumar Ghrita
64,60,65,41,Nirgundi Taila
109,30,65,41,Eranda Taila
45,82,38,15,Kanakasava
34,29,35,41,"Kshirashatpala
Ghrita"
0,105,65,41,Murivenna Tail
37,74,65,41,"Jaharamohara
Bhasma"
20,17,65,41,Aravindasava
21,12,65,41,Ksharsutra
11,77,65,41,"Brihanmasha Taila
/Mahamash Taila"
98,36,34,41,Muktashukti Bhasma
84,39,15,31,"Haridrakhanda
Paka"
49,46,65,41,Bala Taila
95,48,24,1,Khadirarishta
4,105,65,41,Chitrakadi Gutika
73,68,6,41,"Lodhrasava/Rodh
rasava"
0,105,65,41,Murivenna Tail
0,105,65,41,Murivenna Tail
20,17,65,41,Aravindasava
39,97,33,29,"Rasnasaptaka
Kashaya Churna"
33,105,65,41,"Trayodashanga
Guggulu"
107,57,65,41,"Laghuvishagarbha
Taila"
81,35,65,41,Amritarishta
51,105,65,41,"Panchanimba
Churna"
4,31,65,41,"Lavanabhaskara
Churna/
Bhaskarlavan churna"
79,36,47,41,Pippali Churna
107,62,65,41,Narayana Taila
13,105,65,41,Arsho Kuthara Rasa
73,55,26,4,Gokshuradi Guggulu
59,105,65,41,Erimedadi Taila
92,25,65,41,Saptamrita Lauha
87,30,65,41,"Ajamodadi
Churna"
45,82,65,41,Lavangadi Vati
73,74,65,41,Amalaki Churna
45,82,40,41,"Chyavanprash
Avaleha"
20,105,65,41,"Balashvagandhadi
Taila"
18,29,37,41,Kutajavaleha
49,46,65,41,Bala Taila
16,83,64,41,Ashokarishta
50,103,65,41,"Laghumalini Vasanta
Rasa"
45,82,65,41,Talishadya Churna
38,18,46,41,Navajivana Rasa
42,90,65,41,Triphala Ghrita
50,24,65,41,Ashvagandha Churna
10,84,65,41,Smritisagara Rasa
20,17,65,41,Aravindasava
66,37,44,10,Lohasava
41,35,65,41,"Samshamani Vati
/ Guduchighana Vati"
66,74,65,41,"Vasaguduchyadi
Kashaya Churna"
75,104,7,19,Shatavariguda
4,105,65,41,Chitrakadi Gutika
37,24,65,41,Prabhakara Vati
73,55,26,4,Gokshuradi Guggulu
65,11,65,41,"Elanirkuzambu/N
alikeranjana"
113,105,65,41,Sukumar Ghrita
13,105,65,41,Kasisadi Taila
10,50,49,32,Sarasvatarishta
27,12,65,41,Sarjarasa Malahara
92,25,65,41,Saptamrita Lauha
95,48,24,1,Khadirarishta
81,35,65,41,Amritarishta
18,28,65,41,Kutajaghan Vati
78,105,65,41,Pushyanuga Churna
13,105,65,41,Kasisadi Taila
62,105,65,41,Gokshura Churna
73,49,65,41,"Nisha-Amalaki
Churna"
102,105,65,41,"Guggulutiktaka
Ghrita"
10,95,50,5,Brahmi Ghrita
35,42,47,26,"Agastya Haritaki
/ Agastya
Rasayana"
65,11,65,41,"Elanirkuzambu/N
alikeranjana"
4,31,65,41,"Lavanabhaskara
Churna/
Bhaskarlavan churna"
14,33,31,41,Drakshasava
47,8,65,41,Karpuradi Taila
85,61,65,41,Punarnava Churna
21,12,28,9,Triphala Guggulu
10,95,50,5,Brahmi Ghrita
72,94,18,12,Rohitakarishta
101,26,13,41,Amritadi Guggulu
37,24,65,41,Prabhakara Vati
92,25,65,41,Saptamrita Lauha
14,33,31,41,Drakshasava
70,105,65,41,"Laghu Sutashekhara
Rasa"
42,90,65,41,Triphala Ghrita
6,98,41,0,Simhanada Guggulu
42,61,65,41,"Phalatrikadi Kvatha
Churna"
73,74,65,41,Amalaki Churna
41,98,65,41,Guduchi Sattva
33,5,65,41,Rasna Guggulu
52,73,65,41,Gandhak Rasayana
100,68,51,7,"Puga Khanda/
Supari Paka"
54,31,65,41,Trivritamul Churna /Trivrita Churna
50,103,65,41,"Laghumalini Vasanta
Rasa"
4,105,65,41,Chitrakadi Gutika
78,105,65,41,Pushyanuga Churna
87,30,65,41,"Ajamodadi
Churna"
85,81,65,41,Bilvadi Churna
70,105,65,41,"Laghu Sutashekhara
Rasa"
45,82,14,41,Eladi Gutika
58,85,65,41,Sarasvata Churna
85,61,65,41,Punarnava Churna
11,77,65,41,"Brihanmasha Taila
/Mahamash Taila"
107,58,65,41,Mahanarayan Taila
66,79,65,41,"Punarnavadi
Mandura"
108,70,63,17,Kaishora Guggulu
6,1,42,41,Yogaraja Guggulu
45,82,52,25,Vyaghri Haritaki
60,105,65,41,"Khadiradi Gutika
(Mukhroga)"
73,55,26,4,Gokshuradi Guggulu
67,105,65,41,Kapardika Bhasma
25,99,0,13,Balarishta
59,105,65,41,Erimedadi Taila
13,105,65,41,Arsho Kuthara Rasa
63,105,65,41,"Trinapanchamula
Kvatha Churna"
76,44,30,21,Kumaryasava
107,62,65,41,Narayana Taila
47,8,65,41,Karpuradi Taila
118,96,48,41,"Pancha-valkala
Kashaya Churna"
9,51,65,41,"Sarpagandhaghana
Vati"
107,59,65,41,"Dhanvantar
Taila/Dhanvantar
Taila Avarti"
37,69,65,41,Arjuna Churna
108,70,63,17,Kaishora Guggulu
32,75,0,41,Kutajarishta
92,25,65,41,Saptamrita Lauha
52,73,65,41,Gandhak Rasayana
46,78,65,41,Bhringaraja Tail
7,74,65,41,Kamadudha Rasa
75,104,7,19,Shatavariguda
66,63,0,41,Dadimadi Ghrita
104,87,16,41,"Vatavidhavansan
Rasa"
66,37,44,10,Lohasava
18,28,65,41,Kutajaghan Vati
80,105,65,41,Panchaguna Taila
85,67,27,41,Punarnavasava
59,23,65,41,"Dashanasanskara
Churna"
96,47,65,41,Nalpamaradi Taila
79,42,47,40,Yashtimadhu/Madhuyashti/ Yashti Churna
34,28,47,41,Apamarga Kshar
6,1,65,41,Shunthi Churna
37,24,65,41,Prabhakara Vati
110,38,65,41,"Sahacharadi Taila/
Brihatsahcharadi
Taila"
41,15,10,41,"Balachaturbhadra
Churna"
31,15,65,41,Dadimastak Churna
102,46,65,41,"Indukantam
Kashayam Churna"
26,105,65,41,Shadabindu Taila
107,5,65,41,"Kottamachukkadi
Taila"
57,95,21,41,Mukta Pishti
77,43,65,41,Rajahpravartini Vati
34,28,47,41,Apamarga Kshar
98,36,34,41,Muktashukti Bhasma
107,57,65,41,"Laghuvishagarbha
Taila"
110,38,65,41,"Sahacharadi Taila/
Brihatsahcharadi
Taila"
2,105,65,41,Shveta Malaham
30,15,1,39,Shankha Vati
88,42,25,41,Sitopaladi Churna
97,7,65,41,Pippali mula Churna
4,105,65,41,Chitrakadi Gutika
0,105,65,41,Murivenna Tail
30,15,65,41,Panchamrita Parpati
102,16,57,20,Vatagajankusha Rasa
42,90,65,41,Triphala Ghrita
65,11,65,41,"Elanirkuzambu/N
alikeranjana"
10,84,65,41,Smritisagara Rasa
1,7,65,41,Yavakshar
7,105,65,41,Avipattikara Churna
41,40,65,41,Sphatika Bhasma
45,82,52,25,Vyaghri Haritaki
104,87,16,41,"Vatavidhavansan
Rasa"
35,42,47,26,"Agastya Haritaki
/ Agastya
Rasayana"
73,55,26,4,Gokshuradi Guggulu
28,91,65,41,Panchatikta Ghrita
59,23,65,41,"Dashanasanskara
Churna"
5,4,0,3,"Dhanyapanchaka
Kashaya Churna"
82,65,65,41,Godanti Bhasma
2,105,65,41,Shveta Malaham
6,98,41,0,Simhanada Guggulu
20,17,65,41,Aravindasava
118,96,48,41,"Pancha-valkala
Kashaya Churna"
7,105,65,41,Avipattikara Churna
61,9,43,33,"Ashvagandharisht
a"
73,105,65,41,Chandraprabha Vati
48,53,65,41,Vidanga Churna
97,31,12,2,Kalyanak Guda
8,69,29,41,Triphala Churna
26,105,65,41,Shadabindu Taila
10,84,65,41,Smritisagara Rasa
26,105,65,41,Shadabindu Taila
13,105,65,41,Arsho Kuthara Rasa
4,31,65,41,"Lavanabhaskara
Churna/
Bhaskarlavan churna"
13,105,65,41,Kasisadi Taila
41,15,10,41,"Balachaturbhadra
Churna"
55,2,65,41,Sanjivani Vati
71,22,53,23,Ushirasava
25,99,0,13,Balarishta
45,82,21,41,Dhanvantar Gutika
105,102,17,35,Punarnava Guggulu
102,46,65,41,"Indukantam
Kashayam Churna"
37,74,65,41,"Jaharamohara
Bhasma"
28,91,65,41,Panchatikta Ghrita
45,82,65,41,Lavangadi Vati
72,94,18,12,Rohitakarishta
107,58,65,41,Mahanarayan Taila
73,74,65,41,Amalaki Churna
119,105,65,41,Phala Ghrita
86,54,21,41,Chandanasava
62,105,65,41,Gokshura Churna
4,105,65,41,Chitrakadi Gutika
107,58,65,41,Mahanarayan Taila
41,40,65,41,Sphatika Bhasma
59,23,65,41,"Dashanasanskara
Churna"
107,57,65,41,"Laghuvishagarbha
Taila"
66,37,21,41,Navayasa Lauha
100,68,51,7,"Puga Khanda/
Supari Paka"
117,21,65,41,Jathyadi Ghrita
52,73,65,41,Gandhak Rasayana
66,74,65,41,"Vasaguduchyadi
Kashaya Churna"
41,71,23,41,Tribhuvankirti Rasa
108,70,63,17,Kaishora Guggulu
37,74,65,41,"Jaharamohara
Bhasma"
12,3,65,41,Trikatu Churna
0,105,65,41,Murivenna Tail
29,27,3,1,Kanchanara Guggulu
79,36,47,41,Pippali Churna
59,105,65,41,Erimedadi Taila
96,47,65,41,Nalpamaradi Taila
65,11,65,41,"Elanirkuzambu/N
alikeranjana"
26,105,65,41,Shadabindu Taila
15,56,65,41,"Varunadi Kvatha
Churna"
3,64,22,41,"Guduchyadi Kashaya
Churna"
52,73,65,41,Gandhak Rasayana
94,36,65,41,"Shadanga
Kvatha Churna"
45,82,38,15,Kanakasava
41,98,65,41,Guduchi Sattva
72,94,18,12,Rohitakarishta
91,1,9,8,Jirakadyarishta
41,15,10,41,"Balachaturbhadra
Churna"
4,2,16,39,Mustakarishta
45,66,65,41,Pravala Pishti
45,82,65,41,"Tankana Bhasma/
Saubhagya Bhasma"
31,15,65,41,Dadimastak Churna
91,1,9,8,Jirakadyarishta
54,31,65,41,Trivritamul Churna /Trivrita Churna
66,79,65,41,"Punarnavadi
Mandura"
107,59,65,41,"Dhanvantar
Taila/Dhanvantar
Taila Avarti"
13,105,65,41,Kasisadi Taila
77,43,65,41,Rajahpravartini Vati
66,37,19,6,Drakshavaleha
57,95,21,41,Mukta Pishti
10,84,65,41,Smritisagara Rasa
41,88,45,27,"Dashamula Kvatha
Churna"
45,82,56,16,"Kushmandaka
Rasayana"
76,44,30,21,Kumaryasava
80,105,65,41,Panchaguna Taila
88,42,32,36,"Dashmula Katutraya
Kvatha Churna"
20,17,65,41,Aravindasava
94,36,65,41,"Shadanga
Kvatha Churna"
91,1,9,8,Jirakadyarishta
108,70,63,17,Kaishora Guggulu
109,30,65,41,Eranda Taila
89,48,65,41,"Somaraji Taila
/Bakuchi Taila"
37,24,65,41,Prabhakara Vati
66,74,65,41,"Vasaguduchyadi
Kashaya Churna"
117,101,65,41,Jatyadi Taila
79,42,47,40,Yashtimadhu/Madhuyashti/ Yashti Churna
37,69,65,41,Arjuna Churna
6,1,65,41,Shunthi Churna
41,40,65,41,Sphatika Bhasma
45,82,21,41,Dhanvantar Gutika
63,105,65,41,"Trinapanchamula
Kvatha Churna"
103,24,36,41,Dashamularishta
37,74,65,41,"Jaharamohara
Bhasma"
10,95,50,5,Brahmi Ghrita
116,2,65,41,Lahsunadi Vati
34,29,35,41,"Kshirashatpala
Ghrita"
45,82,22,22,Vasavaleha
28,91,65,41,Panchatikta Ghrita
77,43,65,41,Rajahpravartini Vati
41,15,10,41,"Balachaturbhadra
Churna"
116,2,65,41,Lahsunadi Vati
2,105,65,41,Shveta Malaham
28,91,65,41,Panchatikta Ghrita
61,9,43,33,"Ashvagandharisht
a"
117,21,65,41,Jathyadi Ghrita
35,42,47,11,Kantakaryavaleha
41,98,65,41,Guduchi Sattva
59,23,65,41,"Dashanasanskara
Churna"
107,59,65,41,"Dhanvantar
Taila/Dhanvantar
Taila Avarti"
61,9,43,33,"Ashvagandharisht
a"
45,82,65,41,Lavangadi Vati
63,105,65,41,"Trinapanchamula
Kvatha Churna"
111,94,65,41,Haritaki Churna
85,67,27,41,Punarnavasava
64,60,65,41,Nirgundi Taila
41,98,65,41,Guduchi Sattva
94,36,65,41,"Shadanga
Kvatha Churna"
3,64,22,41,"Guduchyadi Kashaya
Churna"
112,93,65,41,"Gandharvahasta
Taila"
41,40,65,41,Sphatika Bhasma
45,82,56,16,"Kushmandaka
Rasayana"
0,105,65,41,Murivenna Tail
46,78,65,41,Bhringaraja Tail
99,105,65,41,Anutaila
105,99,65,41,"Kshirbala Taila /
Kshirbala Taila
Avarti (Shatapaki)"
10,95,50,5,Brahmi Ghrita
6,98,41,0,Simhanada Guggulu
27,12,65,41,Sarjarasa Malahara
114,86,65,41,Dashanga Lepa
6,1,65,41,Shunthi Churna
66,37,44,10,Lohasava
100,68,51,7,"Puga Khanda/
Supari Paka"
40,13,0,24,Bilvadi Leha
58,85,65,41,Sarasvata Churna
4,80,65,41,"Hingvashtaka
Churna"
4,80,65,41,"Hingvashtaka
Churna"
37,32,20,18,"Arjunarishta/
Parthadyarishta"
35,42,47,11,Kantakaryavaleha
30,15,65,41,Panchamrita Parpati
4,80,65,41,"Hingvashtaka
Churna"
43,100,65,41,Marichyadi Taila
32,75,0,41,Kutajarishta
42,61,65,41,"Phalatrikadi Kvatha
Churna"
16,83,64,41,Ashokarishta
78,105,65,41,Pushyanuga Churna
78,105,65,41,Pushyanuga Churna
70,105,65,41,"Laghu Sutashekhara
Rasa"
87,30,65,41,"Ajamodadi
Churna"
119,105,65,41,Phala Ghrita
30,15,1,39,Shankha Vati
41,71,23,41,Tribhuvankirti Rasa
10,50,49,32,Sarasvatarishta
69,42,47,41,Chitraka Haritaki
78,105,65,41,Pushyanuga Churna
107,58,65,41,Mahanarayan Taila
21,12,28,9,Triphala Guggulu
45,82,65,41,Lavangadi Vati
51,105,65,41,"Panchanimba
Churna"
11,77,65,41,"Brihanmasha Taila
/Mahamash Taila"
